pruning_method,search_type,layers,size,amount,baseline_mAP50_95,pruned_mAP50_95,drop_mAP50_95,baseline_mAP50,pruned_mAP50,drop_mAP50,baseline_latency_ms,pruned_latency_ms,baseline_fps,pruned_fps,zero_percent,model_path,source_csv
l2_structured,single_layer_sweep,10,1,0.2,0.506632,0.387412,0.119220,0.690055,0.537850,0.152205,1.334285,1.318494,749.465128,758.441301,2.077804,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_10_amt_0p20/yolo26n_l2_layer_10_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_10_amt_0p20/structured_pruning_summary.csv
l2_structured,single_layer_sweep,0,1,0.3,0.506632,0.371243,0.135389,0.690055,0.497059,0.192997,1.456242,1.417477,686.698940,705.478613,0.005806,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_0_amt_0p30/yolo26n_l2_layer_0_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_0_amt_0p30/structured_pruning_summary.csv
l2_structured,single_layer_sweep,1,1,0.05,0.506632,0.367683,0.138949,0.690055,0.489755,0.200300,1.395728,1.393615,716.471909,717.558328,0.012242,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_1_amt_0p05/yolo26n_l2_layer_1_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_1_amt_0p05/structured_pruning_summary.csv
l2_structured,single_layer_sweep,5,1,0.2,0.506632,0.360435,0.146197,0.690055,0.472247,0.217808,1.515220,1.507902,659.970208,663.173238,1.260212,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_5_amt_0p20/yolo26n_l2_layer_5_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_5_amt_0p20/structured_pruning_summary.csv
l2_structured,single_layer_sweep,19,1,0.05,0.506632,0.355349,0.151284,0.690055,0.528053,0.162002,1.609232,1.711941,621.414381,584.132370,0.212833,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_19_amt_0p05/yolo26n_l2_layer_19_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_19_amt_0p05/structured_pruning_summary.csv
l2_structured,single_layer_sweep,17,1,0.4,0.506632,0.350025,0.156608,0.690055,0.570426,0.119629,1.409241,1.284958,709.602085,778.235608,0.630169,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_17_amt_0p40/yolo26n_l2_layer_17_amt_0p40.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_17_amt_0p40/structured_pruning_summary.csv
l2_structured,single_layer_sweep,22,1,0.2,0.506632,0.348809,0.157823,0.690055,0.517914,0.172141,1.638796,1.282119,610.203900,779.958514,3.887158,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_22_amt_0p20/yolo26n_l2_layer_22_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_22_amt_0p20/structured_pruning_summary.csv
l2_structured,single_layer_sweep,22,1,0.3,0.506632,0.347797,0.158836,0.690055,0.515807,0.174248,1.285496,1.273801,777.909831,785.051815,5.787215,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_22_amt_0p30/yolo26n_l2_layer_22_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_22_amt_0p30/structured_pruning_summary.csv
l2_structured,single_layer_sweep,22,1,0.5,0.506632,0.347605,0.159027,0.690055,0.515334,0.174721,1.431413,1.245379,698.610245,802.968524,9.674204,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_22_amt_0p50/yolo26n_l2_layer_22_amt_0p50.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_22_amt_0p50/structured_pruning_summary.csv
l2_structured,single_layer_sweep,22,1,0.4,0.506632,0.347604,0.159028,0.690055,0.515333,0.174722,1.435193,1.327696,696.770403,753.184719,7.733381,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_22_amt_0p40/yolo26n_l2_layer_22_amt_0p40.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_22_amt_0p40/structured_pruning_summary.csv
