pruning_method,search_type,layers,size,amount,baseline_mAP50_95,pruned_mAP50_95,drop_mAP50_95,baseline_mAP50,pruned_mAP50,drop_mAP50,baseline_latency_ms,pruned_latency_ms,baseline_fps,pruned_fps,zero_percent,model_path,source_csv
l1_unstructured,new_top6_combo,"7,8",2,0.1,0.506632,0.506643,-0.000011,0.690055,0.688940,0.001115,1.432384,1.444246,698.136597,692.402751,2.688200,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_8_amt_0p10/yolo26n_l1_combo_7_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_8_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"10,8,17",3,0.1,0.506632,0.506119,0.000514,0.690055,0.687951,0.002104,1.460569,1.383844,684.664488,722.624546,2.641376,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_10_8_17_amt_0p10/yolo26n_l1_combo_10_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_10_8_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,22",2,0.1,0.506632,0.506236,0.000396,0.690055,0.689170,0.000886,1.363149,1.358149,733.595274,736.296181,2.555174,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_amt_0p10/yolo26n_l1_combo_20_22_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"10,8",2,0.1,0.506632,0.505716,0.000916,0.690055,0.687976,0.002079,1.347950,1.431638,741.867029,698.500662,2.486305,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_10_8_amt_0p10/yolo26n_l1_combo_10_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_10_8_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,7,1,0.2,0.506632,0.507365,-0.000732,0.690055,0.690671,-0.000616,1.323464,1.308173,755.593034,764.425114,2.481509,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_amt_0p20/yolo26n_l1_combo_7_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,10,17",3,0.1,0.506632,0.505211,0.001421,0.690055,0.688522,0.001533,1.329474,1.282101,752.177260,779.969682,2.434685,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_10_17_amt_0p10/yolo26n_l1_combo_7_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"10,17",2,0.2,0.506632,0.506914,-0.000282,0.690055,0.688656,0.001399,1.439149,1.513433,694.854914,660.749396,2.387861,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_10_17_amt_0p20/yolo26n_l1_combo_10_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_10_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,10",2,0.1,0.506632,0.505891,0.000741,0.690055,0.689489,0.000566,1.382159,1.351747,723.505791,739.783486,2.279614,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_10_amt_0p10/yolo26n_l1_combo_7_10_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_10_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,8,17",3,0.1,0.506632,0.506082,0.000551,0.690055,0.688726,0.001329,1.321064,1.324652,756.965521,754.915010,2.222946,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_8_17_amt_0p10/yolo26n_l1_combo_20_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_8_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"22,17",2,0.1,0.506632,0.506170,0.000463,0.690055,0.688687,0.001368,1.384407,1.341413,722.330855,745.482497,2.089878,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_17_amt_0p10/yolo26n_l1_combo_22_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,10,1,0.2,0.506632,0.507033,-0.000401,0.690055,0.688809,0.001246,1.348546,1.354654,741.539205,738.195739,2.077678,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_10_amt_0p20/yolo26n_l1_combo_10_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_10_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,8",2,0.1,0.506632,0.506390,0.000243,0.690055,0.688864,0.001191,1.320146,1.376338,757.492213,726.565881,2.067875,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_8_amt_0p10/yolo26n_l1_combo_20_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_8_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,17",3,0.1,0.506632,0.506716,-0.000084,0.690055,0.689854,0.000202,1.364459,1.310534,732.891210,763.047626,2.016255,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_17_amt_0p10/yolo26n_l1_combo_20_7_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,22,1,0.1,0.506632,0.506280,0.000353,0.690055,0.689161,0.000894,1.337747,1.279434,747.525720,781.595326,1.934807,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_amt_0p10/yolo26n_l1_combo_22_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7",2,0.1,0.506632,0.506865,-0.000233,0.690055,0.689951,0.000104,1.399101,1.288531,714.744847,776.077822,1.861184,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_amt_0p10/yolo26n_l1_combo_20_7_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,10,17",3,0.1,0.506632,0.504955,0.001678,0.690055,0.688281,0.001774,1.362006,1.362946,734.211014,733.704967,1.814360,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_10_17_amt_0p10/yolo26n_l1_combo_20_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,10",2,0.1,0.506632,0.506089,0.000543,0.690055,0.689341,0.000714,1.310914,1.327055,762.826449,753.548244,1.659290,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_10_amt_0p10/yolo26n_l1_combo_20_10_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_10_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"8,17",2,0.1,0.506632,0.506165,0.000468,0.690055,0.688763,0.001292,1.351278,1.336494,740.040286,748.226157,1.602579,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_8_17_amt_0p10/yolo26n_l1_combo_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_8_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,17",2,0.2,0.506632,0.505976,0.000656,0.690055,0.688966,0.001089,1.391908,1.335747,718.438480,748.644896,1.551001,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_17_amt_0p20/yolo26n_l1_combo_20_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,8,1,0.1,0.506632,0.506399,0.000233,0.690055,0.688910,0.001145,1.396331,1.331553,716.162533,751.002554,1.447508,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_8_amt_0p10/yolo26n_l1_combo_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_8_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,17",2,0.1,0.506632,0.506649,-0.000017,0.690055,0.689717,0.000338,1.339835,1.272953,746.360361,785.575049,1.395888,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_17_amt_0p10/yolo26n_l1_combo_7_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,7,1,0.1,0.506632,0.506839,-0.000206,0.690055,0.689900,0.000155,1.332180,1.274654,750.649143,784.526460,1.240818,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_amt_0p10/yolo26n_l1_combo_7_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,20,1,0.2,0.506632,0.506573,0.000059,0.690055,0.689777,0.000278,1.374697,1.299662,727.432899,769.430627,1.240818,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_amt_0p20/yolo26n_l1_combo_20_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"10,17",2,0.1,0.506632,0.504980,0.001653,0.690055,0.688330,0.001725,1.296357,1.300589,771.392603,768.882310,1.193994,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_10_17_amt_0p10/yolo26n_l1_combo_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,10,1,0.1,0.506632,0.505913,0.000719,0.690055,0.689404,0.000652,1.319063,1.388958,758.114046,719.964228,1.038923,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_10_amt_0p10/yolo26n_l1_combo_10_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_10_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,17",2,0.1,0.506632,0.506437,0.000196,0.690055,0.689566,0.000490,1.382434,1.335785,723.361658,748.623693,0.775564,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_17_amt_0p10/yolo26n_l1_combo_20_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,20,1,0.1,0.506632,0.506356,0.000276,0.690055,0.689553,0.000502,1.344790,1.410278,743.610632,709.079866,0.620493,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_amt_0p10/yolo26n_l1_combo_20_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,17,1,0.2,0.506632,0.505970,0.000662,0.690055,0.689127,0.000929,1.340999,1.358705,745.712546,735.994864,0.310310,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_17_amt_0p20/yolo26n_l1_combo_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,17,1,0.1,0.506632,0.506486,0.000146,0.690055,0.689623,0.000432,1.369803,1.340716,730.032053,745.870041,0.155197,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_17_amt_0p10/yolo26n_l1_combo_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_17_amt_0p10/unstructured_pruning_summary.csv
