pruning_method,search_type,layers,size,amount,baseline_mAP50_95,pruned_mAP50_95,drop_mAP50_95,baseline_mAP50,pruned_mAP50,drop_mAP50,baseline_latency_ms,pruned_latency_ms,baseline_fps,pruned_fps,zero_percent,model_path,source_csv
l1_unstructured,single_layer_sweep,22,1,0.05,0.506632,0.506756,-0.000124,0.690055,0.690199,-0.000143,1.403980,1.375329,712.260685,727.098740,0.967319,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_22_amt_0p05/yolo26n_l1_layer_22_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_22_amt_0p05/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,19,1,0.2,0.506632,0.505920,0.000713,0.690055,0.687635,0.002420,1.421759,1.367725,703.354192,731.141212,0.792770,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_19_amt_0p20/yolo26n_l1_layer_19_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_19_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,3,1,0.5,0.506632,0.508698,-0.002065,0.690055,0.695688,-0.005632,1.443595,1.391082,692.714886,718.864692,0.775564,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_3_amt_0p50/yolo26n_l1_layer_3_amt_0p50.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_3_amt_0p50/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,17,1,0.5,0.506632,0.505067,0.001565,0.690055,0.688246,0.001809,1.456842,1.424245,686.416314,702.126554,0.775564,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_17_amt_0p50/yolo26n_l1_layer_17_amt_0p50.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_17_amt_0p50/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,8,1,0.05,0.506632,0.506473,0.000160,0.690055,0.689972,0.000083,1.433674,1.320589,697.508694,757.238095,0.723859,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_8_amt_0p05/yolo26n_l1_layer_8_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_8_amt_0p05/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,6,1,0.2,0.506632,0.505580,0.001053,0.690055,0.688014,0.002041,1.328255,1.333556,752.867345,749.874887,0.723859,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_6_amt_0p20/yolo26n_l1_layer_6_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_6_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,16,1,0.5,0.506632,0.488136,0.018497,0.690055,0.656899,0.033156,1.293106,1.302324,773.331717,767.857889,0.710944,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_16_amt_0p50/yolo26n_l1_layer_16_amt_0p50.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_16_amt_0p50/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,9,1,0.1,0.506632,0.507180,-0.000548,0.690055,0.689576,0.000479,1.319168,1.313447,758.053769,761.355207,0.689404,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_9_amt_0p10/yolo26n_l1_layer_9_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_9_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,3,1,0.4,0.506632,0.509804,-0.003172,0.690055,0.696820,-0.006765,1.402538,1.348593,712.993114,741.513412,0.620493,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_3_amt_0p40/yolo26n_l1_layer_3_amt_0p40.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_3_amt_0p40/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,7,1,0.05,0.506632,0.506872,-0.000240,0.690055,0.689935,0.000120,1.324516,1.334457,754.992939,749.368360,0.620493,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_7_amt_0p05/yolo26n_l1_layer_7_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_7_amt_0p05/unstructured_pruning_summary.csv
