step,global_candidate_rank_this_step,group_id,root_module,current_channel_index,l1_score,current_root_out_channels,minimum_remaining_out_channels,rejection_reason
306,21,DG010,model.16.cv2.conv,19,12.35704231262207,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,22,DG010,model.16.cv2.conv,1,12.749889373779297,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,23,DG010,model.16.cv2.conv,5,12.800796508789062,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,24,DG010,model.16.cv2.conv,20,13.017353057861328,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,25,DG010,model.16.cv2.conv,35,13.058425903320312,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,26,DG010,model.16.cv2.conv,38,13.131158828735352,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,27,DG010,model.16.cv2.conv,32,13.150495529174805,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,28,DG010,model.16.cv2.conv,45,13.189861297607422,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,29,DG010,model.16.cv2.conv,36,13.262741088867188,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,30,DG016,model.19.cv2.conv,127,13.429784774780273,128,64,would prune protected output root model.23.cv3.1.0.0.conv
306,31,DG010,model.16.cv2.conv,2,13.475580215454102,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,32,DG010,model.16.cv2.conv,31,13.582498550415039,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,33,DG010,model.16.cv2.conv,60,13.585958480834961,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,34,DG010,model.16.cv2.conv,26,13.693682670593262,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,35,DG010,model.16.cv2.conv,48,13.88504409790039,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,36,DG010,model.16.cv2.conv,58,14.069860458374023,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,37,DG010,model.16.cv2.conv,54,14.151978492736816,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,38,DG010,model.16.cv2.conv,37,14.161104202270508,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,39,DG010,model.16.cv2.conv,12,14.25531005859375,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,40,DG010,model.16.cv2.conv,0,14.409225463867188,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,41,DG010,model.16.cv2.conv,43,14.563694953918457,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,42,DG010,model.16.cv2.conv,41,14.688620567321777,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,43,DG010,model.16.cv2.conv,15,14.763021469116211,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,44,DG010,model.16.cv2.conv,46,14.764223098754883,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,45,DG016,model.19.cv2.conv,22,14.863887786865234,128,64,would prune protected output root model.23.cv3.1.0.0.conv
306,46,DG016,model.19.cv2.conv,71,14.907049179077148,128,64,would prune protected output root model.23.cv3.1.0.0.conv
306,47,DG010,model.16.cv2.conv,50,14.965585708618164,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,48,DG010,model.16.cv2.conv,40,15.013500213623047,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,49,DG010,model.16.cv2.conv,17,15.040024757385254,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,50,DG010,model.16.cv2.conv,56,15.043317794799805,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,51,DG010,model.16.cv2.conv,57,15.121225357055664,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,52,DG010,model.16.cv2.conv,51,15.204706192016602,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,53,DG010,model.16.cv2.conv,42,15.430285453796387,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,54,DG016,model.19.cv2.conv,98,15.526013374328613,128,64,would prune protected output root model.23.cv3.1.0.0.conv
306,55,DG010,model.16.cv2.conv,18,15.533119201660156,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,56,DG010,model.16.cv2.conv,25,15.670318603515625,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,57,DG016,model.19.cv2.conv,99,15.690946578979492,128,64,would prune protected output root model.23.cv3.1.0.0.conv
306,58,DG010,model.16.cv2.conv,11,15.69296646118164,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,59,DG010,model.16.cv2.conv,33,15.77214241027832,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,60,DG010,model.16.cv2.conv,59,15.88555908203125,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,61,DG010,model.16.cv2.conv,7,15.906298637390137,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,62,DG010,model.16.cv2.conv,16,15.929855346679688,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,63,DG016,model.19.cv2.conv,65,16.050899505615234,128,64,would prune protected output root model.23.cv3.1.0.0.conv
306,64,DG010,model.16.cv2.conv,28,16.221296310424805,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,65,DG016,model.19.cv2.conv,112,16.238845825195312,128,64,would prune protected output root model.23.cv3.1.0.0.conv
306,66,DG010,model.16.cv2.conv,21,16.290136337280273,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,67,DG016,model.19.cv2.conv,123,16.290699005126953,128,64,would prune protected output root model.23.cv3.1.0.0.conv
306,68,DG010,model.16.cv2.conv,62,16.36349868774414,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,69,DG010,model.16.cv2.conv,49,16.390281677246094,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,70,DG010,model.16.cv2.conv,14,16.517213821411133,64,32,would prune protected output root model.23.cv3.0.0.0.conv
306,71,DG010,model.16.cv2.conv,13,16.659547805786133,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,1,DG010,model.16.cv2.conv,61,8.357481002807617,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,2,DG010,model.16.cv2.conv,24,9.22789192199707,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,3,DG010,model.16.cv2.conv,55,9.377864837646484,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,4,DG016,model.19.cv2.conv,110,9.431092262268066,128,64,would prune protected output root model.23.cv3.1.0.0.conv
307,5,DG010,model.16.cv2.conv,52,9.778421401977539,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,6,DG010,model.16.cv2.conv,23,10.409319877624512,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,7,DG010,model.16.cv2.conv,63,10.644643783569336,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,8,DG010,model.16.cv2.conv,47,10.849184036254883,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,9,DG010,model.16.cv2.conv,3,10.927223205566406,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,10,DG010,model.16.cv2.conv,8,10.930106163024902,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,11,DG010,model.16.cv2.conv,22,11.30056095123291,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,12,DG010,model.16.cv2.conv,27,11.41028881072998,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,13,DG010,model.16.cv2.conv,9,11.41391372680664,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,14,DG010,model.16.cv2.conv,34,11.664224624633789,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,15,DG010,model.16.cv2.conv,6,11.71638298034668,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,16,DG010,model.16.cv2.conv,30,11.745377540588379,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,17,DG010,model.16.cv2.conv,44,11.9719877243042,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,18,DG010,model.16.cv2.conv,10,11.979284286499023,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,19,DG010,model.16.cv2.conv,29,12.111831665039062,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,20,DG010,model.16.cv2.conv,39,12.233657836914062,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,21,DG010,model.16.cv2.conv,19,12.35704231262207,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,22,DG010,model.16.cv2.conv,1,12.749889373779297,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,23,DG010,model.16.cv2.conv,5,12.800796508789062,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,24,DG010,model.16.cv2.conv,20,13.017353057861328,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,25,DG010,model.16.cv2.conv,35,13.058425903320312,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,26,DG010,model.16.cv2.conv,38,13.131158828735352,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,27,DG010,model.16.cv2.conv,32,13.150495529174805,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,28,DG010,model.16.cv2.conv,45,13.189861297607422,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,29,DG010,model.16.cv2.conv,36,13.262741088867188,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,30,DG016,model.19.cv2.conv,127,13.429784774780273,128,64,would prune protected output root model.23.cv3.1.0.0.conv
307,31,DG010,model.16.cv2.conv,2,13.475580215454102,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,32,DG010,model.16.cv2.conv,31,13.582498550415039,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,33,DG010,model.16.cv2.conv,60,13.585958480834961,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,34,DG010,model.16.cv2.conv,26,13.693682670593262,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,35,DG010,model.16.cv2.conv,48,13.88504409790039,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,36,DG010,model.16.cv2.conv,58,14.069860458374023,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,37,DG010,model.16.cv2.conv,54,14.151978492736816,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,38,DG010,model.16.cv2.conv,37,14.161104202270508,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,39,DG010,model.16.cv2.conv,12,14.25531005859375,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,40,DG010,model.16.cv2.conv,0,14.409225463867188,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,41,DG010,model.16.cv2.conv,43,14.563694953918457,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,42,DG010,model.16.cv2.conv,41,14.688620567321777,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,43,DG010,model.16.cv2.conv,15,14.763021469116211,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,44,DG010,model.16.cv2.conv,46,14.764223098754883,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,45,DG016,model.19.cv2.conv,22,14.863887786865234,128,64,would prune protected output root model.23.cv3.1.0.0.conv
307,46,DG016,model.19.cv2.conv,71,14.907049179077148,128,64,would prune protected output root model.23.cv3.1.0.0.conv
307,47,DG010,model.16.cv2.conv,50,14.965585708618164,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,48,DG010,model.16.cv2.conv,40,15.013500213623047,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,49,DG010,model.16.cv2.conv,17,15.040024757385254,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,50,DG010,model.16.cv2.conv,56,15.043317794799805,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,51,DG010,model.16.cv2.conv,57,15.121225357055664,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,52,DG010,model.16.cv2.conv,51,15.204706192016602,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,53,DG010,model.16.cv2.conv,42,15.430285453796387,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,54,DG016,model.19.cv2.conv,98,15.526013374328613,128,64,would prune protected output root model.23.cv3.1.0.0.conv
307,55,DG010,model.16.cv2.conv,18,15.533119201660156,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,56,DG010,model.16.cv2.conv,25,15.670318603515625,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,57,DG016,model.19.cv2.conv,99,15.690946578979492,128,64,would prune protected output root model.23.cv3.1.0.0.conv
307,58,DG010,model.16.cv2.conv,11,15.69296646118164,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,59,DG010,model.16.cv2.conv,33,15.77214241027832,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,60,DG010,model.16.cv2.conv,59,15.88555908203125,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,61,DG010,model.16.cv2.conv,7,15.906298637390137,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,62,DG010,model.16.cv2.conv,16,15.929855346679688,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,63,DG016,model.19.cv2.conv,65,16.050899505615234,128,64,would prune protected output root model.23.cv3.1.0.0.conv
307,64,DG010,model.16.cv2.conv,28,16.221296310424805,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,65,DG016,model.19.cv2.conv,112,16.238845825195312,128,64,would prune protected output root model.23.cv3.1.0.0.conv
307,66,DG010,model.16.cv2.conv,21,16.290136337280273,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,67,DG016,model.19.cv2.conv,123,16.290699005126953,128,64,would prune protected output root model.23.cv3.1.0.0.conv
307,68,DG010,model.16.cv2.conv,62,16.36349868774414,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,69,DG010,model.16.cv2.conv,49,16.390281677246094,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,70,DG010,model.16.cv2.conv,14,16.517213821411133,64,32,would prune protected output root model.23.cv3.0.0.0.conv
307,71,DG010,model.16.cv2.conv,13,16.659547805786133,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,1,DG010,model.16.cv2.conv,61,8.357481002807617,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,2,DG010,model.16.cv2.conv,24,9.22789192199707,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,3,DG010,model.16.cv2.conv,55,9.377864837646484,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,4,DG016,model.19.cv2.conv,110,9.431092262268066,128,64,would prune protected output root model.23.cv3.1.0.0.conv
308,5,DG010,model.16.cv2.conv,52,9.778421401977539,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,6,DG010,model.16.cv2.conv,23,10.409319877624512,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,7,DG010,model.16.cv2.conv,63,10.644643783569336,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,8,DG010,model.16.cv2.conv,47,10.849184036254883,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,9,DG010,model.16.cv2.conv,3,10.927223205566406,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,10,DG010,model.16.cv2.conv,8,10.930106163024902,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,11,DG010,model.16.cv2.conv,22,11.30056095123291,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,12,DG010,model.16.cv2.conv,27,11.41028881072998,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,13,DG010,model.16.cv2.conv,9,11.41391372680664,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,14,DG010,model.16.cv2.conv,34,11.664224624633789,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,15,DG010,model.16.cv2.conv,6,11.71638298034668,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,16,DG010,model.16.cv2.conv,30,11.745377540588379,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,17,DG010,model.16.cv2.conv,44,11.9719877243042,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,18,DG010,model.16.cv2.conv,10,11.979284286499023,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,19,DG010,model.16.cv2.conv,29,12.111831665039062,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,20,DG010,model.16.cv2.conv,39,12.233657836914062,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,21,DG010,model.16.cv2.conv,19,12.35704231262207,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,22,DG010,model.16.cv2.conv,1,12.749889373779297,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,23,DG010,model.16.cv2.conv,5,12.800796508789062,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,24,DG010,model.16.cv2.conv,20,13.017353057861328,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,25,DG010,model.16.cv2.conv,35,13.058425903320312,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,26,DG010,model.16.cv2.conv,38,13.131158828735352,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,27,DG010,model.16.cv2.conv,32,13.150495529174805,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,28,DG010,model.16.cv2.conv,45,13.189861297607422,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,29,DG010,model.16.cv2.conv,36,13.262741088867188,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,30,DG016,model.19.cv2.conv,127,13.429784774780273,128,64,would prune protected output root model.23.cv3.1.0.0.conv
308,31,DG010,model.16.cv2.conv,2,13.475580215454102,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,32,DG010,model.16.cv2.conv,31,13.582498550415039,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,33,DG010,model.16.cv2.conv,60,13.585958480834961,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,34,DG010,model.16.cv2.conv,26,13.693682670593262,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,35,DG010,model.16.cv2.conv,48,13.88504409790039,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,36,DG010,model.16.cv2.conv,58,14.069860458374023,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,37,DG010,model.16.cv2.conv,54,14.151978492736816,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,38,DG010,model.16.cv2.conv,37,14.161104202270508,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,39,DG010,model.16.cv2.conv,12,14.25531005859375,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,40,DG010,model.16.cv2.conv,0,14.409225463867188,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,41,DG010,model.16.cv2.conv,43,14.563694953918457,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,42,DG010,model.16.cv2.conv,41,14.688620567321777,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,43,DG010,model.16.cv2.conv,15,14.763021469116211,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,44,DG010,model.16.cv2.conv,46,14.764223098754883,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,45,DG016,model.19.cv2.conv,22,14.863887786865234,128,64,would prune protected output root model.23.cv3.1.0.0.conv
308,46,DG016,model.19.cv2.conv,71,14.907049179077148,128,64,would prune protected output root model.23.cv3.1.0.0.conv
308,47,DG010,model.16.cv2.conv,50,14.965585708618164,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,48,DG010,model.16.cv2.conv,40,15.013500213623047,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,49,DG010,model.16.cv2.conv,17,15.040024757385254,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,50,DG010,model.16.cv2.conv,56,15.043317794799805,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,51,DG010,model.16.cv2.conv,57,15.121225357055664,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,52,DG010,model.16.cv2.conv,51,15.204706192016602,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,53,DG010,model.16.cv2.conv,42,15.430285453796387,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,54,DG016,model.19.cv2.conv,98,15.526013374328613,128,64,would prune protected output root model.23.cv3.1.0.0.conv
308,55,DG010,model.16.cv2.conv,18,15.533119201660156,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,56,DG010,model.16.cv2.conv,25,15.670318603515625,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,57,DG016,model.19.cv2.conv,99,15.690946578979492,128,64,would prune protected output root model.23.cv3.1.0.0.conv
308,58,DG010,model.16.cv2.conv,11,15.69296646118164,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,59,DG010,model.16.cv2.conv,33,15.77214241027832,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,60,DG010,model.16.cv2.conv,59,15.88555908203125,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,61,DG010,model.16.cv2.conv,7,15.906298637390137,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,62,DG010,model.16.cv2.conv,16,15.929855346679688,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,63,DG016,model.19.cv2.conv,65,16.050899505615234,128,64,would prune protected output root model.23.cv3.1.0.0.conv
308,64,DG010,model.16.cv2.conv,28,16.221296310424805,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,65,DG016,model.19.cv2.conv,112,16.238845825195312,128,64,would prune protected output root model.23.cv3.1.0.0.conv
308,66,DG010,model.16.cv2.conv,21,16.290136337280273,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,67,DG016,model.19.cv2.conv,123,16.290699005126953,128,64,would prune protected output root model.23.cv3.1.0.0.conv
308,68,DG010,model.16.cv2.conv,62,16.36349868774414,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,69,DG010,model.16.cv2.conv,49,16.390281677246094,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,70,DG010,model.16.cv2.conv,14,16.517213821411133,64,32,would prune protected output root model.23.cv3.0.0.0.conv
308,71,DG010,model.16.cv2.conv,13,16.659547805786133,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,1,DG010,model.16.cv2.conv,61,8.357481002807617,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,2,DG010,model.16.cv2.conv,24,9.22789192199707,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,3,DG010,model.16.cv2.conv,55,9.377864837646484,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,4,DG016,model.19.cv2.conv,110,9.431092262268066,128,64,would prune protected output root model.23.cv3.1.0.0.conv
309,5,DG010,model.16.cv2.conv,52,9.778421401977539,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,6,DG010,model.16.cv2.conv,23,10.409319877624512,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,7,DG010,model.16.cv2.conv,63,10.644643783569336,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,8,DG010,model.16.cv2.conv,47,10.849184036254883,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,9,DG010,model.16.cv2.conv,3,10.927223205566406,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,10,DG010,model.16.cv2.conv,8,10.930106163024902,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,11,DG010,model.16.cv2.conv,22,11.30056095123291,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,12,DG010,model.16.cv2.conv,27,11.41028881072998,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,13,DG010,model.16.cv2.conv,9,11.41391372680664,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,14,DG010,model.16.cv2.conv,34,11.664224624633789,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,15,DG010,model.16.cv2.conv,6,11.71638298034668,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,16,DG010,model.16.cv2.conv,30,11.745377540588379,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,17,DG010,model.16.cv2.conv,44,11.9719877243042,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,18,DG010,model.16.cv2.conv,10,11.979284286499023,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,19,DG010,model.16.cv2.conv,29,12.111831665039062,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,20,DG010,model.16.cv2.conv,39,12.233657836914062,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,21,DG010,model.16.cv2.conv,19,12.35704231262207,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,22,DG010,model.16.cv2.conv,1,12.749889373779297,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,23,DG010,model.16.cv2.conv,5,12.800796508789062,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,24,DG010,model.16.cv2.conv,20,13.017353057861328,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,25,DG010,model.16.cv2.conv,35,13.058425903320312,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,26,DG010,model.16.cv2.conv,38,13.131158828735352,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,27,DG010,model.16.cv2.conv,32,13.150495529174805,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,28,DG010,model.16.cv2.conv,45,13.189861297607422,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,29,DG010,model.16.cv2.conv,36,13.262741088867188,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,30,DG016,model.19.cv2.conv,127,13.429784774780273,128,64,would prune protected output root model.23.cv3.1.0.0.conv
309,31,DG010,model.16.cv2.conv,2,13.475580215454102,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,32,DG010,model.16.cv2.conv,31,13.582498550415039,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,33,DG010,model.16.cv2.conv,60,13.585958480834961,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,34,DG010,model.16.cv2.conv,26,13.693682670593262,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,35,DG010,model.16.cv2.conv,48,13.88504409790039,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,36,DG010,model.16.cv2.conv,58,14.069860458374023,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,37,DG010,model.16.cv2.conv,54,14.151978492736816,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,38,DG010,model.16.cv2.conv,37,14.161104202270508,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,39,DG010,model.16.cv2.conv,12,14.25531005859375,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,40,DG010,model.16.cv2.conv,0,14.409225463867188,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,41,DG010,model.16.cv2.conv,43,14.563694953918457,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,42,DG010,model.16.cv2.conv,41,14.688620567321777,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,43,DG010,model.16.cv2.conv,15,14.763021469116211,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,44,DG010,model.16.cv2.conv,46,14.764223098754883,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,45,DG016,model.19.cv2.conv,22,14.863887786865234,128,64,would prune protected output root model.23.cv3.1.0.0.conv
309,46,DG016,model.19.cv2.conv,71,14.907049179077148,128,64,would prune protected output root model.23.cv3.1.0.0.conv
309,47,DG010,model.16.cv2.conv,50,14.965585708618164,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,48,DG010,model.16.cv2.conv,40,15.013500213623047,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,49,DG010,model.16.cv2.conv,17,15.040024757385254,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,50,DG010,model.16.cv2.conv,56,15.043317794799805,64,32,would prune protected output root model.23.cv3.0.0.0.conv
309,51,DG010,model.16.cv2.conv,57,15.121225357055664,64,32,would prune protected output root model.23.cv3.0.0.0.conv
