step,operation_index,selected_group_id,selected_root_module,module_name,module_type,handler,is_out_channel_prune,index_count,indices,current_out_channels,projected_out_channels
147,5,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,7,,
147,6,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,7,,
147,7,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,7,,
147,8,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,7,,
147,9,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,7,,
147,10,DG011,model.16.m.0.cv1.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,7,,
147,11,DG011,model.16.m.0.cv1.conv,model.16.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,7,,
147,12,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv2.bn,BatchNorm2d,prune_out_channels,True,1,7,,
147,13,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_out_channels,True,1,7,13,12
147,14,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,7,,
147,15,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,7,13,12
148,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,88,159,158
148,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,88,,
148,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,88,,
148,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,88,,
149,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,155,158,157
149,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,155,,
149,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,155,,
149,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,155,,
150,1,DG011,model.16.m.0.cv1.conv,model.16.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,11,12,11
150,2,DG011,model.16.m.0.cv1.conv,model.16.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,11,,
150,3,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,11,,
150,4,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,11,,
150,5,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,11,,
150,6,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,11,,
150,7,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,11,,
150,8,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,11,,
150,9,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,11,,
150,10,DG011,model.16.m.0.cv1.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,11,,
150,11,DG011,model.16.m.0.cv1.conv,model.16.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,11,,
150,12,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv2.bn,BatchNorm2d,prune_out_channels,True,1,11,,
150,13,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_out_channels,True,1,11,12,11
150,14,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,11,,
150,15,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,11,12,11
151,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,61,157,156
151,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,61,,
151,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,61,,
151,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,61,,
152,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,10,156,155
152,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,10,,
152,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,10,,
152,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,10,,
153,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,52,155,154
153,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,52,,
153,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,52,,
153,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,52,,
154,1,DG011,model.16.m.0.cv1.conv,model.16.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,8,11,10
154,2,DG011,model.16.m.0.cv1.conv,model.16.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,8,,
154,3,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,8,,
154,4,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,8,,
154,5,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,8,,
154,6,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,8,,
154,7,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,8,,
154,8,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,8,,
154,9,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,8,,
154,10,DG011,model.16.m.0.cv1.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,8,,
154,11,DG011,model.16.m.0.cv1.conv,model.16.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,8,,
154,12,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv2.bn,BatchNorm2d,prune_out_channels,True,1,8,,
154,13,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_out_channels,True,1,8,11,10
154,14,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,8,,
154,15,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,8,11,10
155,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,123,154,153
155,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,123,,
155,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,123,,
155,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,123,,
156,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,110,153,152
156,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,110,,
156,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,110,,
156,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,110,,
157,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,118,152,151
157,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,118,,
157,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,118,,
157,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,118,,
158,1,DG011,model.16.m.0.cv1.conv,model.16.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,3,10,9
158,2,DG011,model.16.m.0.cv1.conv,model.16.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,3,,
158,3,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,3,,
158,4,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,3,,
158,5,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,3,,
158,6,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,3,,
158,7,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,3,,
158,8,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,3,,
158,9,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,3,,
158,10,DG011,model.16.m.0.cv1.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,3,,
158,11,DG011,model.16.m.0.cv1.conv,model.16.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,3,,
158,12,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv2.bn,BatchNorm2d,prune_out_channels,True,1,3,,
158,13,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_out_channels,True,1,3,10,9
158,14,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,3,,
158,15,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,3,10,9
159,1,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_out_channels,True,1,9,16,15
159,2,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.bn,BatchNorm2d,prune_out_channels,True,1,9,,
159,3,DG014,model.16.m.0.m.1.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,9,,
159,4,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_in_channels,False,1,9,,
160,1,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_out_channels,True,1,14,15,14
160,2,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.bn,BatchNorm2d,prune_out_channels,True,1,14,,
160,3,DG014,model.16.m.0.m.1.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,14,,
160,4,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_in_channels,False,1,14,,
161,1,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_out_channels,True,1,7,14,13
161,2,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.bn,BatchNorm2d,prune_out_channels,True,1,7,,
161,3,DG014,model.16.m.0.m.1.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,7,,
161,4,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_in_channels,False,1,7,,
162,1,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_out_channels,True,1,0,13,12
162,2,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.bn,BatchNorm2d,prune_out_channels,True,1,0,,
162,3,DG014,model.16.m.0.m.1.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,0,,
162,4,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_in_channels,False,1,0,,
163,1,DG021,model.2.cv2.conv,model.2.cv2.conv,Conv2d,prune_out_channels,True,1,35,52,51
163,2,DG021,model.2.cv2.conv,model.2.cv2.bn,BatchNorm2d,prune_out_channels,True,1,35,,
163,3,DG021,model.2.cv2.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,35,,
163,4,DG021,model.2.cv2.conv,model.3.conv,Conv2d,prune_in_channels,False,1,35,,
164,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,3,151,150
164,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,3,,
164,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,3,,
164,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,3,,
165,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,101,150,149
165,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,101,,
165,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,101,,
165,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,101,,
166,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,101,149,148
166,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,101,,
166,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,101,,
166,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,101,,
167,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,4,148,147
167,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,4,,
167,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,4,,
167,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,4,,
168,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,87,147,146
168,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,87,,
168,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,87,,
168,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,87,,
169,1,DG021,model.2.cv2.conv,model.2.cv2.conv,Conv2d,prune_out_channels,True,1,12,51,50
169,2,DG021,model.2.cv2.conv,model.2.cv2.bn,BatchNorm2d,prune_out_channels,True,1,12,,
169,3,DG021,model.2.cv2.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,12,,
169,4,DG021,model.2.cv2.conv,model.3.conv,Conv2d,prune_in_channels,False,1,12,,
170,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,46,146,145
170,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,46,,
170,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,46,,
170,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,46,,
171,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,79,145,144
171,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,79,,
171,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,79,,
171,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,79,,
172,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,128,144,143
172,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,128,,
172,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,128,,
172,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,128,,
173,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,51,143,142
173,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,51,,
173,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,51,,
173,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,51,,
174,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,50,142,141
174,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,50,,
174,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,50,,
174,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,50,,
175,1,DG011,model.16.m.0.cv1.conv,model.16.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,7,9,8
175,2,DG011,model.16.m.0.cv1.conv,model.16.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,7,,
175,3,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,7,,
175,4,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,7,,
175,5,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,7,,
175,6,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,7,,
175,7,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,7,,
175,8,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,7,,
175,9,DG011,model.16.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,7,,
175,10,DG011,model.16.m.0.cv1.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,7,,
175,11,DG011,model.16.m.0.cv1.conv,model.16.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,7,,
175,12,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv2.bn,BatchNorm2d,prune_out_channels,True,1,7,,
175,13,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_out_channels,True,1,7,9,8
175,14,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,7,,
175,15,DG011,model.16.m.0.cv1.conv,model.16.m.0.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,7,9,8
176,1,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_out_channels,True,1,2,12,11
176,2,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.bn,BatchNorm2d,prune_out_channels,True,1,2,,
176,3,DG014,model.16.m.0.m.1.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,2,,
176,4,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_in_channels,False,1,2,,
177,1,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_out_channels,True,1,8,11,10
177,2,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.bn,BatchNorm2d,prune_out_channels,True,1,8,,
177,3,DG014,model.16.m.0.m.1.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,8,,
177,4,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_in_channels,False,1,8,,
178,1,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,14,16,15
178,2,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,14,,
178,3,DG013,model.16.m.0.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,14,,
178,4,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv2.conv,Conv2d,prune_in_channels,False,1,14,,
179,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,36,141,140
179,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,36,,
179,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,36,,
179,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,36,,
180,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,6,140,139
180,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,6,,
180,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,6,,
180,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,6,,
181,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,82,139,138
181,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,82,,
181,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,82,,
181,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,82,,
182,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,0,138,137
182,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,0,,
182,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,0,,
182,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,0,,
183,1,DG033,model.6.m.0.cv2.conv,model.6.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,18,26,25
183,2,DG033,model.6.m.0.cv2.conv,model.6.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,18,,
183,3,DG033,model.6.m.0.cv2.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,18,,
183,4,DG033,model.6.m.0.cv2.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,50,,
183,5,DG033,model.6.m.0.cv2.conv,model.6.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,50,,
184,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,24,137,136
184,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,24,,
184,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,24,,
184,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,24,,
185,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,79,136,135
185,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,79,,
185,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,79,,
185,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,79,,
186,1,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.conv,Conv2d,prune_out_channels,True,1,97,135,134
186,2,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.0.bn,BatchNorm2d,prune_out_channels,True,1,97,,
186,3,DG026,model.22.m.0.1.ffn.0.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,97,,
186,4,DG026,model.22.m.0.1.ffn.0.conv,model.22.m.0.1.ffn.1.conv,Conv2d,prune_in_channels,False,1,97,,
187,1,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,14,15,14
187,2,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,14,,
187,3,DG013,model.16.m.0.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,14,,
187,4,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv2.conv,Conv2d,prune_in_channels,False,1,14,,
