pruning_method,combo_layers,combo_size,amount_tested,method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
l1_unstructured,13,1,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_13_amt_0p20/yolo26n_l1_combo_13_amt_0p20.pt,val,4.726361,2376981,23759,0.999545,0.504470,0.687800,0.002163,0.002255,0.245917,0.971617,0.042813,1.260348,793.431720,13,0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,6",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_6_amt_0p10/yolo26n_l1_combo_20_6_amt_0p10.pt,val,4.726769,2376981,23353,0.982465,0.505803,0.688123,0.000830,0.001932,0.262497,0.983177,0.073047,1.318721,758.310642,"20,6",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"6,13",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_6_13_amt_0p10/yolo26n_l1_combo_6_13_amt_0p10.pt,val,4.726769,2376981,20488,0.861934,0.506448,0.688691,0.000184,0.001365,0.260510,0.985214,0.065073,1.310797,762.894628,"6,13",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,16",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_16_amt_0p10/yolo26n_l1_combo_20_16_amt_0p10.pt,val,4.726974,2376981,18125,0.762522,0.506495,0.690810,0.000138,-0.000755,0.287819,0.972028,0.056008,1.315855,759.962007,"20,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,6,1,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_6_amt_0p20/yolo26n_l1_combo_6_amt_0p20.pt,val,4.726157,2376981,17206,0.723859,0.505580,0.688014,0.001053,0.002041,0.298043,0.985647,0.065801,1.349491,741.020348,6,0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"13,16",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_13_16_amt_0p10/yolo26n_l1_combo_13_16_amt_0p10.pt,val,4.726974,2376981,15260,0.641991,0.507078,0.689641,-0.000445,0.000414,0.284789,0.989869,0.072762,1.347419,742.159511,"13,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,20,1,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_amt_0p10/yolo26n_l1_combo_20_amt_0p10.pt,val,4.726361,2376981,14749,0.620493,0.506356,0.689553,0.000276,0.000502,0.251910,0.998064,0.090401,1.340376,746.059285,20,0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"6,16",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_6_16_amt_0p10/yolo26n_l1_combo_6_16_amt_0p10.pt,val,4.726769,2376981,11983,0.504127,0.506079,0.690336,0.000553,-0.000281,0.249325,0.983940,0.067040,1.300305,769.050052,"6,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,13,1,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_13_amt_0p10/yolo26n_l1_combo_13_amt_0p10.pt,val,4.726361,2376981,11884,0.499962,0.506914,0.689559,-0.000281,0.000496,0.244640,0.998439,0.070834,1.313914,761.085045,13,0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,6,1,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_6_amt_0p10/yolo26n_l1_combo_6_amt_0p10.pt,val,4.726157,2376981,8607,0.362098,0.505971,0.688307,0.000661,0.001748,0.302823,0.989956,0.091427,1.384206,722.435637,6,0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,16,1,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_16_amt_0p20/yolo26n_l1_combo_16_amt_0p20.pt,val,4.726361,2376981,6762,0.284479,0.507359,0.689127,-0.000726,0.000928,0.243974,0.988315,0.090759,1.323049,755.830065,16,0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,16,1,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_16_amt_0p10/yolo26n_l1_combo_16_amt_0p10.pt,val,4.726361,2376981,3379,0.142155,0.506608,0.690905,0.000025,-0.000850,0.264487,0.982281,0.066428,1.313196,761.500827,16,0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
